age,gender,annual_income,monthly_income,employment_status,employment_duration,existing_debt,monthly_expenses,savings,loan_amount,loan_purpose,loan_term,existing_loans,credit_history_length,previous_defaults,late_payments,payment_behaviour,credit_utilization,outstanding_credit_balance,target
61,male,79160.97,6596.75,employed,3.0,1693.83,5465.4,3256.39,21612.02,personal,24,1,37.9,0,0,irregular,0.133,1266.52,1
63,female,111827.57,9318.96,student,9.0,18042.41,4180.66,12507.78,16931.88,debt_consolidation,24,1,39.8,1,0,consistent,0.213,11049.31,1
51,not_specified,42150.58,3512.55,employed,5.4,0.0,1257.08,4614.34,3614.45,personal,60,3,31.3,0,0,consistent,0.293,0.0,1
26,male,26142.12,2178.51,contract,5.3,0.0,1244.38,259.57,6113.82,auto,60,2,3.1,0,1,consistent,0.139,0.0,0
26,male,36147.29,3012.27,student,2.2,18600.12,2318.12,1768.83,9823.41,debt_consolidation,36,3,5.4,0,0,minor_delays,0.437,12119.39,1
43,female,79171.51,6597.63,employed,5.3,0.0,5963.49,2355.8,27213.72,personal,12,2,18.1,0,0,consistent,0.063,0.0,1
49,male,74946.0,6245.5,contract,2.4,18123.4,5331.68,5260.92,27574.94,personal,12,3,24.9,0,1,consistent,0.069,11875.12,1
22,male,64658.67,5388.22,employed,6.2,23877.5,3372.61,26689.54,25249.04,personal,48,2,4.6,0,1,irregular,0.817,18449.89,0
53,male,32803.12,2733.59,employed,4.6,6984.16,2223.25,5349.83,21841.22,medical,60,3,31.7,1,1,minor_delays,0.403,6241.6,1
47,not_specified,81938.55,6828.21,employed,1.7,1372.56,2663.61,6862.95,21541.09,debt_consolidation,36,3,29.7,0,2,minor_delays,0.35,424.64,0
21,male,30157.68,2513.14,employed,9.5,7309.76,1699.37,4978.94,20053.16,home,48,4,0.0,0,1,consistent,0.749,4988.02,0
25,not_specified,92132.69,7677.72,employed,7.2,1410.25,6732.21,1405.49,21483.57,home,36,5,5.3,0,1,consistent,0.437,1167.79,1
42,male,136293.4,11357.78,employed,3.7,11785.44,6541.4,4764.13,22228.99,debt_consolidation,60,2,22.1,0,0,consistent,0.289,2594.24,1
55,male,71527.73,5960.64,employed,6.1,14225.09,5348.23,57499.72,1551.36,personal,60,0,37.0,0,1,consistent,0.756,4574.21,1
60,female,77160.81,6430.07,unemployed,5.2,9327.88,3059.37,7267.67,8307.28,auto,24,0,35.2,0,1,irregular,0.751,3495.68,1
41,female,49185.65,4098.8,student,2.0,33092.31,1681.38,13630.77,5681.86,debt_consolidation,48,2,20.4,0,0,consistent,0.544,27009.84,0
35,male,14934.45,1244.54,self_employed,5.8,4367.15,807.85,6144.44,29178.6,education,60,7,11.2,2,0,consistent,0.565,3860.84,0
67,male,46329.3,3860.77,employed,3.0,29697.2,3347.8,30385.5,35195.1,business,60,4,41.9,0,2,consistent,0.456,24929.46,0
43,female,33584.72,2798.73,unemployed,1.7,505.13,1476.13,1567.75,500.0,home,48,1,20.5,0,1,minor_delays,0.374,268.63,1
36,female,24377.88,2031.49,retired,0.0,13873.33,1637.57,3778.87,34212.96,personal,24,0,13.4,0,0,consistent,0.455,9258.49,0
42,female,106781.36,8898.45,contract,4.1,27197.26,3972.64,5651.35,17953.94,auto,36,1,22.1,0,3,consistent,0.546,7418.57,0
21,male,69094.43,5757.87,self_employed,7.8,26576.29,4462.21,2223.49,28139.92,business,48,4,0.0,0,3,consistent,0.43,23529.47,0
35,male,71871.88,5989.32,employed,2.7,7956.91,3997.91,3966.05,22571.14,debt_consolidation,36,2,12.8,0,0,irregular,0.462,6849.55,1
45,female,53965.42,4497.12,student,15.6,19660.84,2022.62,14186.3,32844.35,business,72,2,21.2,0,2,minor_delays,0.033,12139.01,1
65,female,57505.35,4792.11,employed,9.0,18054.15,3638.7,11993.11,19307.17,home,36,0,38.0,0,0,minor_delays,0.305,5419.66,0
56,not_specified,87078.32,7256.53,self_employed,10.7,6520.73,5492.04,5440.76,2002.0,education,60,1,34.8,0,1,minor_delays,0.637,5628.75,1
58,female,61159.23,5096.6,employed,8.7,20391.4,3281.18,1592.03,15837.58,debt_consolidation,36,1,37.1,0,4,irregular,0.107,16864.81,0
47,male,75798.04,6316.5,employed,12.9,35349.91,3022.55,927.01,22672.22,home,12,1,26.7,0,0,consistent,0.444,31584.33,1
26,not_specified,56903.89,4741.99,retired,2.4,18660.41,2017.28,8988.15,14624.43,debt_consolidation,36,5,4.3,0,0,minor_delays,0.215,10365.81,1
39,not_specified,53104.02,4425.34,self_employed,0.0,19796.28,3963.49,1443.0,24235.05,personal,48,2,16.4,0,4,consistent,0.329,8784.05,0
68,female,25420.23,2118.35,self_employed,3.7,21065.86,1533.29,14381.17,16277.33,home,60,1,45.0,1,1,irregular,0.347,9774.77,0
23,male,12000.0,1000.0,employed,7.7,0.0,811.27,11355.29,10449.4,debt_consolidation,36,0,0.0,0,2,consistent,0.382,0.0,1
63,not_specified,55199.39,4599.95,employed,6.1,18522.7,3437.42,16617.35,5054.24,education,24,2,41.9,0,0,minor_delays,0.412,15533.17,1
53,female,63468.91,5289.08,employed,6.6,798.89,4351.85,7065.81,12690.03,medical,60,3,32.5,0,0,consistent,0.273,231.74,1
34,male,28560.62,2380.05,contract,10.8,5921.36,1053.46,3253.37,19250.29,education,36,3,14.3,1,2,consistent,0.388,3872.38,0
58,male,61103.65,5091.97,employed,7.0,38943.3,3224.55,4271.15,500.0,medical,36,3,40.6,1,1,minor_delays,0.533,32736.67,1
61,female,63397.57,5283.13,employed,8.7,9960.86,3858.06,4232.27,8419.16,medical,60,1,41.2,0,0,consistent,0.124,3901.08,1
23,female,12000.0,1000.0,employed,1.7,4117.91,500.0,23952.32,500.0,personal,24,3,0.0,0,1,minor_delays,0.648,2337.54,0
26,female,38206.76,3183.9,employed,1.1,26830.99,1386.51,6165.83,10212.18,home,24,5,6.5,0,0,consistent,0.387,20287.54,0
52,female,72588.86,6049.07,employed,12.0,1627.88,4303.13,634.6,30170.46,home,36,3,28.7,0,1,irregular,0.635,912.14,1
68,female,72063.53,6005.29,contract,5.9,7630.97,5075.45,5058.53,3952.72,debt_consolidation,48,0,45.0,0,0,consistent,0.51,4343.78,1
22,female,32004.45,2667.04,student,3.0,27988.63,1937.44,1054.1,24734.76,medical,36,3,2.5,0,0,minor_delays,0.522,20617.32,0
52,male,66119.65,5509.97,employed,3.0,13513.21,2042.2,129.22,48337.08,personal,60,5,32.1,0,1,irregular,0.084,4260.63,0
27,not_specified,88582.59,7381.88,employed,2.9,0.0,6666.92,7977.23,32988.92,home,36,2,8.8,0,2,minor_delays,0.551,0.0,0
52,male,82203.9,6850.32,retired,2.7,19527.88,2942.34,3516.83,18468.65,business,72,2,33.6,0,0,consistent,0.266,16397.56,1
50,male,59522.57,4960.21,employed,0.4,8242.41,2393.6,1441.16,26442.78,debt_consolidation,12,1,33.4,1,0,consistent,0.485,2236.41,0
25,male,49832.62,4152.72,self_employed,0.0,31478.22,3761.25,22464.46,1933.49,medical,24,2,6.7,0,1,consistent,0.161,7622.03,0
53,female,45637.04,3803.09,employed,4.7,5725.76,3002.49,17113.55,500.0,debt_consolidation,24,4,31.4,0,1,consistent,0.275,1495.8,1
64,female,74163.31,6180.28,employed,3.1,25614.71,5462.43,2595.75,17315.68,business,12,3,37.2,0,0,minor_delays,0.573,18308.89,0
62,male,67072.7,5589.39,employed,9.9,34308.38,4526.14,5486.89,21384.72,auto,36,0,45.0,0,1,poor,0.264,16257.09,0
22,not_specified,78364.5,6530.38,employed,6.7,2788.68,4711.59,10446.57,29038.45,home,60,3,0.0,0,1,minor_delays,0.598,1464.46,1
32,male,65428.72,5452.39,employed,6.6,10681.44,2792.69,1703.63,10743.62,personal,60,4,12.3,0,0,irregular,0.505,7582.23,0
32,male,83287.86,6940.66,employed,2.5,17663.5,3722.43,2206.8,19127.35,auto,48,1,13.2,0,1,irregular,0.187,10000.49,1
42,not_specified,64459.41,5371.62,employed,5.0,2711.85,4780.44,10247.61,18750.23,auto,12,2,19.1,0,2,consistent,0.345,1681.59,1
27,male,82401.91,6866.83,contract,6.9,16243.54,5771.96,20525.77,15554.66,debt_consolidation,60,5,7.5,0,0,consistent,0.654,12920.87,1
62,male,84641.39,7053.45,employed,8.4,10300.96,3914.03,9260.54,16202.78,home,36,0,36.5,0,2,consistent,0.11,5314.08,1
58,not_specified,41082.31,3423.53,employed,5.1,10059.19,1926.63,44463.67,7598.25,debt_consolidation,48,3,31.0,0,1,consistent,0.582,8171.84,1
59,male,14988.25,1249.02,employed,9.8,13587.26,649.1,2226.99,20076.78,auto,48,4,43.3,0,0,consistent,0.516,7693.62,0
30,female,102130.81,8510.9,employed,5.5,13855.18,4560.94,22442.84,19145.55,auto,24,1,10.1,0,0,consistent,0.835,6668.54,1
21,not_specified,68673.13,5722.76,employed,8.7,14966.57,4810.44,14591.25,12159.87,debt_consolidation,36,1,1.2,0,1,consistent,0.341,5728.27,1
64,male,17423.37,1451.95,employed,3.5,5814.08,516.88,2299.27,24323.52,personal,60,3,41.9,0,1,consistent,0.252,4135.08,1
34,female,43440.69,3620.06,contract,0.0,6337.94,2166.79,4122.56,28306.15,home,36,1,15.6,0,1,consistent,0.707,4026.86,0
52,not_specified,82068.73,6839.06,employed,6.6,11576.95,6069.11,10719.79,24451.14,business,48,4,29.6,0,0,consistent,0.362,8864.83,1
64,female,54728.4,4560.7,employed,8.4,12462.91,3006.88,26483.02,5533.12,personal,72,1,42.8,0,3,minor_delays,0.522,7262.04,1
22,male,48686.4,4057.2,employed,7.8,7733.81,2461.72,2279.07,18096.1,education,36,3,1.0,0,2,consistent,0.18,6239.56,1
21,male,98422.93,8201.91,employed,7.2,16887.28,4331.03,23527.42,6974.25,education,36,3,0.0,0,0,minor_delays,0.852,6775.37,0
21,female,34770.53,2897.54,self_employed,4.1,0.0,1136.21,3864.98,18062.1,debt_consolidation,36,1,4.1,0,0,consistent,0.245,0.0,1
28,male,41248.01,3437.33,unemployed,2.3,4234.4,1642.9,6863.04,7017.1,auto,60,1,9.7,0,0,consistent,0.567,2012.72,1
23,female,67496.05,5624.67,employed,7.7,9640.87,2258.65,4016.53,31048.8,education,36,2,4.8,0,2,consistent,0.379,2696.95,1
60,not_specified,72151.83,6012.65,employed,7.2,2726.62,2538.65,3713.09,25616.65,business,36,0,43.1,1,0,poor,0.347,1553.68,1
50,male,74904.92,6242.08,self_employed,3.3,32550.38,2766.52,2275.24,29682.88,auto,36,5,29.2,0,0,irregular,0.56,11781.04,0
68,male,85692.19,7141.02,self_employed,9.9,13226.34,3728.73,6733.36,28568.94,personal,72,2,45.0,0,2,consistent,0.105,3216.89,1
59,not_specified,67163.04,5596.92,contract,2.0,15121.24,1994.07,1848.48,14023.4,auto,60,2,43.0,1,2,consistent,0.726,6868.8,1
67,female,74723.98,6227.0,self_employed,3.2,7201.23,5551.88,36688.98,12318.29,medical,48,2,42.3,0,0,consistent,0.154,6367.89,1
32,male,55260.56,4605.05,employed,12.0,12810.65,1936.78,10904.18,36158.96,medical,72,4,9.2,0,2,consistent,0.742,10579.95,0
34,male,63630.16,5302.51,contract,9.0,0.0,3013.92,3921.6,15183.68,education,48,1,9.5,0,2,minor_delays,0.175,0.0,1
61,female,64795.89,5399.66,employed,4.1,10962.2,4596.89,4412.92,2099.61,debt_consolidation,72,2,39.2,0,2,consistent,0.516,2411.7,1
32,female,67592.55,5632.71,employed,6.6,1755.9,2313.6,7475.26,28082.13,education,24,1,10.3,0,1,consistent,0.636,539.06,1
23,male,82086.03,6840.5,unemployed,6.1,9671.16,4279.79,5336.72,18581.53,education,36,1,4.0,0,1,consistent,0.453,3525.81,1
53,female,76433.79,6369.48,self_employed,0.0,0.0,5296.39,5931.28,33565.39,business,60,2,32.2,0,0,minor_delays,0.548,0.0,1
59,male,63149.64,5262.47,employed,1.9,0.0,3512.53,8305.11,19672.67,home,36,1,40.1,0,1,consistent,0.318,0.0,1
67,male,40962.72,3413.56,employed,5.3,30567.12,1604.02,3875.08,16779.98,home,36,2,40.5,0,0,consistent,0.346,14808.74,1
65,female,63759.45,5313.29,employed,4.1,22964.77,4087.2,21003.15,33787.33,business,48,2,41.2,0,0,consistent,0.554,13974.29,0
26,female,61271.54,5105.96,employed,6.5,28828.47,3770.06,1673.54,500.0,business,48,4,8.2,0,3,consistent,0.241,7550.5,1
58,female,67022.72,5585.23,student,10.0,29652.66,3107.88,140.86,10561.01,personal,36,5,37.4,0,1,consistent,0.371,18991.09,1
61,female,119369.66,9947.47,self_employed,4.2,21075.85,3744.11,163.35,7239.01,home,36,1,38.3,1,0,minor_delays,0.222,17492.97,1
54,male,48381.91,4031.83,contract,1.3,7565.58,1429.21,2504.92,500.0,home,36,3,30.4,0,0,poor,0.131,5004.37,1
60,female,72979.51,6081.63,self_employed,6.8,552.99,4989.82,17403.31,26604.94,education,24,2,37.7,0,0,consistent,0.192,363.5,1
61,not_specified,89780.01,7481.67,employed,4.2,26760.94,3989.88,920.5,10868.4,personal,36,3,42.8,0,0,consistent,0.144,14483.9,1
42,female,64548.05,5379.0,employed,4.9,13774.82,2305.06,7079.21,26959.05,home,36,3,22.0,0,1,consistent,0.497,7093.81,1
22,female,122783.97,10232.0,employed,4.3,42928.27,6605.51,1410.18,21279.95,debt_consolidation,60,4,2.8,0,1,consistent,0.52,19698.76,1
42,male,52170.98,4347.58,employed,14.5,8618.82,3803.59,10381.24,23678.57,medical,36,2,19.6,1,1,irregular,0.25,6672.16,1
30,female,70426.32,5868.86,employed,0.0,36674.75,2082.47,1281.18,11990.61,debt_consolidation,36,2,13.7,0,1,consistent,0.464,23886.44,1
26,male,41231.05,3435.92,student,3.9,11118.5,1312.53,239.59,8593.27,home,48,2,3.1,1,0,consistent,0.551,4555.64,0
26,female,52860.36,4405.03,employed,5.5,29032.58,2588.9,2794.14,17987.37,personal,24,3,7.3,0,1,consistent,0.46,16331.31,0
54,not_specified,68472.28,5706.02,employed,2.4,33360.3,4195.64,430.66,27110.85,education,36,1,33.0,0,0,consistent,0.158,9373.99,1
45,female,84003.91,7000.33,student,9.1,724.6,4349.84,2957.67,16445.8,debt_consolidation,24,3,26.2,0,0,consistent,0.845,168.13,1
46,female,70296.47,5858.04,self_employed,8.8,7180.02,5047.3,14802.77,9278.7,personal,48,4,27.8,0,0,minor_delays,0.67,2120.88,1
56,male,94736.99,7894.75,employed,5.3,604.25,2961.54,218.49,3810.8,medical,24,3,36.6,0,0,minor_delays,0.305,487.81,1
47,female,59530.9,4960.91,employed,4.4,0.0,2698.14,13769.72,19245.79,personal,36,2,24.9,0,1,consistent,0.218,0.0,1
51,male,53363.62,4446.97,contract,5.1,21004.8,2447.03,11189.86,10905.26,home,48,1,26.0,0,1,consistent,0.6,18361.66,1
25,male,132303.61,11025.3,employed,5.1,10640.46,5996.36,20403.36,16210.85,business,60,4,2.4,0,1,irregular,0.406,4647.78,1
61,male,72250.18,6020.85,employed,5.2,13628.4,3780.98,16751.18,14373.43,home,48,0,45.0,0,1,consistent,0.486,6634.22,0
42,female,43293.48,3607.79,self_employed,4.7,19674.87,2888.5,3661.65,12111.26,auto,72,3,19.6,1,0,consistent,0.463,15118.79,1
28,male,43949.14,3662.43,employed,6.5,0.0,1945.46,15528.66,20231.84,business,48,3,9.3,0,1,minor_delays,0.285,0.0,1
60,female,37490.32,3124.19,employed,8.5,28441.19,2419.24,17909.64,23099.54,home,36,2,35.6,0,0,irregular,0.403,23793.4,0
56,female,86350.8,7195.9,employed,0.6,8810.87,3119.32,10167.17,38618.07,home,36,2,36.9,0,0,consistent,0.387,5792.29,1
23,female,52526.19,4377.18,student,1.3,19388.82,2931.02,503.98,25337.64,auto,12,3,5.4,0,3,minor_delays,0.639,4720.94,1
30,male,65311.42,5442.62,unemployed,0.0,20448.55,3068.55,4407.39,34530.51,debt_consolidation,36,3,12.0,0,0,irregular,0.294,17782.75,0
21,female,60348.77,5029.06,employed,9.0,29449.56,3305.86,2946.3,7995.4,personal,24,2,0.0,0,1,consistent,0.414,11816.27,1
33,male,81018.8,6751.57,employed,6.5,11741.71,2777.71,18767.46,500.0,education,36,3,15.3,0,0,irregular,0.668,4254.87,1
25,male,39984.65,3332.05,employed,7.5,0.0,2977.1,14.71,16841.27,auto,48,0,2.2,0,1,consistent,0.77,0.0,0
55,female,34035.12,2836.26,self_employed,0.0,13685.53,2457.74,1752.93,26438.3,education,48,2,31.9,0,3,consistent,0.417,5854.36,0
46,female,67831.73,5652.64,employed,12.6,15408.48,4641.08,14390.2,24712.78,personal,36,5,23.3,1,0,minor_delays,0.604,10876.33,1
68,male,77624.94,6468.75,self_employed,3.1,588.87,5555.92,7242.33,30325.2,auto,36,1,44.0,1,2,consistent,0.266,131.85,1
56,male,70645.84,5887.15,unemployed,6.2,14769.89,2552.74,798.71,500.0,business,24,3,36.1,1,4,consistent,0.316,12476.58,0
50,female,40954.2,3412.85,employed,8.9,8667.78,2174.4,8038.32,30782.75,debt_consolidation,36,2,26.4,0,2,minor_delays,0.508,4216.44,1
45,male,79614.61,6634.55,employed,1.6,0.0,3524.33,10916.24,20690.09,personal,36,5,26.5,1,1,consistent,0.241,0.0,1
23,male,42659.62,3554.97,employed,3.3,21057.82,3042.38,17204.38,500.0,debt_consolidation,36,3,3.1,0,1,consistent,0.27,18675.58,1
24,female,48440.0,4036.67,employed,6.2,6235.3,1848.71,27156.95,24958.82,education,36,3,0.0,0,1,minor_delays,0.518,4484.69,0
50,male,37457.21,3121.43,student,16.9,8123.45,1483.83,676.58,18864.31,auto,72,0,29.6,0,0,consistent,0.152,6136.64,1
21,not_specified,95830.12,7985.84,employed,6.7,7449.05,5920.92,5259.56,21193.52,business,36,1,0.0,2,2,consistent,0.367,4101.28,0
23,male,78468.96,6539.08,self_employed,11.9,27825.74,2620.03,9700.76,27990.2,auto,36,3,7.5,0,1,minor_delays,0.524,18975.48,0
31,female,77729.83,6477.49,employed,10.3,12509.01,4971.14,5900.65,21733.03,home,12,2,12.9,0,0,minor_delays,0.428,5048.82,1
63,female,94427.5,7868.96,employed,7.0,13949.2,3956.77,13359.55,798.92,personal,24,0,45.0,0,0,consistent,0.546,7848.74,1
43,male,135128.88,11260.74,employed,1.5,7712.37,8183.55,43324.92,15426.71,home,36,1,26.1,0,3,consistent,0.152,3597.26,1
55,female,17560.12,1463.34,contract,9.7,18554.4,1240.38,46629.58,500.0,debt_consolidation,72,2,30.0,1,0,irregular,0.293,9232.37,1
40,female,42802.21,3566.85,contract,0.0,29191.82,2487.8,8552.33,24139.68,medical,24,3,19.6,0,1,consistent,0.309,5925.92,0
29,female,45979.45,3831.62,employed,11.9,20774.33,1805.57,10167.1,32377.67,home,36,1,9.9,0,0,consistent,0.193,15946.26,1
38,male,39878.69,3323.22,self_employed,6.3,21242.4,1256.26,19578.54,3344.03,debt_consolidation,72,2,17.6,0,0,minor_delays,0.5,7489.28,1
25,female,33982.84,2831.9,employed,0.0,20274.76,1063.18,133.94,9613.9,debt_consolidation,36,3,2.6,0,2,irregular,0.16,10775.9,0
57,female,54209.02,4517.42,employed,4.1,0.0,1809.78,1604.31,7293.94,home,36,2,33.7,0,1,minor_delays,0.194,0.0,1
29,male,30368.3,2530.69,employed,8.1,2486.57,1722.13,1712.65,12007.04,medical,48,2,1.6,0,1,consistent,0.335,557.27,1
39,female,70711.1,5892.59,employed,4.6,10540.15,3231.99,13777.74,21536.65,business,36,4,16.8,0,1,minor_delays,0.816,4634.51,0
68,female,63344.16,5278.68,contract,8.4,4289.63,2579.01,26630.9,12126.24,debt_consolidation,72,5,45.0,1,2,minor_delays,0.249,1650.13,1
49,not_specified,74506.75,6208.9,employed,2.1,225.56,2949.25,5108.38,24177.83,auto,24,3,27.7,1,0,minor_delays,0.217,66.09,1
43,male,75200.94,6266.74,contract,0.3,0.0,5581.74,1254.49,28719.18,business,60,3,23.5,0,1,consistent,0.553,0.0,1
47,female,77678.18,6473.18,unemployed,5.2,0.0,2704.01,9495.04,29119.35,education,36,2,27.9,0,0,irregular,0.207,0.0,0
58,female,52291.37,4357.61,employed,5.6,9921.69,2282.28,1992.73,4700.01,auto,60,1,35.2,0,1,minor_delays,0.194,5153.19,1
33,male,117149.73,9762.48,employed,4.1,12166.88,6040.46,5781.89,32245.22,home,60,2,10.1,0,1,irregular,0.401,3561.71,0
51,male,68095.21,5674.6,retired,10.4,3483.35,1987.56,1098.2,33126.8,personal,60,4,32.0,1,0,irregular,0.172,1950.22,1
62,male,13575.4,1131.28,employed,2.1,13947.1,989.81,5985.26,34079.48,debt_consolidation,60,0,43.5,0,0,consistent,0.153,5399.96,0
48,female,35938.23,2994.85,employed,6.8,7794.0,1217.37,6118.58,15264.04,personal,48,3,29.3,0,0,minor_delays,0.408,2249.43,1
42,male,16746.92,1395.58,employed,5.8,26086.88,1031.34,7448.3,8729.73,debt_consolidation,24,6,22.5,0,1,minor_delays,0.365,14837.69,0
27,female,62450.7,5204.23,employed,0.0,11060.49,3686.95,7667.0,6173.35,auto,12,2,8.6,1,1,minor_delays,0.751,7490.71,0
32,not_specified,58833.06,4902.76,unemployed,0.2,21355.97,3976.95,3707.93,4880.42,debt_consolidation,36,2,10.6,0,1,consistent,0.579,5119.91,1
66,female,49820.93,4151.74,employed,5.5,15438.57,2994.62,18984.74,17128.59,medical,36,1,42.0,0,0,consistent,0.275,3695.16,1
46,male,114284.08,9523.67,employed,13.4,0.0,7509.9,1127.3,26326.37,auto,36,5,24.7,0,1,minor_delays,0.225,0.0,1
35,male,76273.55,6356.13,employed,7.8,11912.1,3750.83,698.97,31372.14,medical,48,3,14.6,0,1,consistent,0.248,4106.44,1
41,male,80878.56,6739.88,employed,0.0,0.0,4236.43,5297.58,11658.87,education,48,6,20.9,0,1,irregular,0.303,0.0,1
48,male,37792.09,3149.34,student,0.0,11702.55,2361.84,570.87,16574.43,debt_consolidation,72,1,27.1,0,1,minor_delays,0.63,10222.15,0
46,male,36022.23,3001.85,self_employed,8.4,4058.43,2023.26,1218.1,15853.94,debt_consolidation,36,2,26.5,1,0,consistent,0.167,1323.04,1
54,male,62956.94,5246.41,contract,5.1,17583.56,3365.98,1265.2,10011.92,personal,60,3,32.3,1,2,consistent,0.126,11943.19,0
33,male,66498.19,5541.52,employed,10.1,0.0,2588.82,792.97,25093.24,auto,48,0,14.8,0,0,consistent,0.533,0.0,1
52,male,13735.9,1144.66,student,2.0,13176.42,569.03,12860.2,20991.33,medical,72,1,27.8,0,2,consistent,0.077,5668.01,0
42,male,57312.02,4776.0,retired,6.9,19868.99,2647.55,2937.24,18560.05,business,60,0,19.0,0,0,consistent,0.298,10414.4,1
66,female,62365.87,5197.16,unemployed,8.9,23891.15,1846.51,24634.25,20941.36,education,36,3,45.0,0,1,consistent,0.179,14045.95,1
28,male,56406.12,4700.51,retired,3.7,3829.99,2763.42,7263.95,23769.96,auto,12,3,6.9,0,0,minor_delays,0.109,1303.74,1
28,female,40851.85,3404.32,self_employed,3.8,13213.01,1196.88,18357.11,23659.81,education,72,1,3.5,1,0,irregular,0.142,5380.37,0
43,female,47972.09,3997.67,self_employed,5.6,15209.76,2686.67,7715.23,7776.61,personal,48,1,28.6,0,1,minor_delays,0.671,13295.74,0
45,male,57401.66,4783.47,employed,7.7,31565.52,3593.81,5362.81,26859.61,business,60,1,25.7,0,0,consistent,0.439,12357.54,1
54,female,64360.8,5363.4,employed,5.4,0.0,3595.76,6681.69,19809.03,personal,60,2,34.0,0,0,consistent,0.154,0.0,1
40,female,77724.58,6477.05,contract,9.4,2066.77,4827.39,2805.95,12219.22,debt_consolidation,48,3,12.7,0,0,irregular,0.401,1187.55,1
64,male,90102.26,7508.52,employed,3.7,46653.55,2628.04,5233.54,19576.53,education,48,2,38.4,0,1,consistent,0.571,30418.47,1
43,male,54346.96,4528.91,self_employed,0.2,9722.83,1738.57,1034.58,20789.25,auto,60,2,17.9,1,0,minor_delays,0.244,5056.61,1
27,female,50139.94,4178.33,self_employed,13.4,0.0,3125.91,6021.95,28899.62,debt_consolidation,60,0,3.3,0,3,minor_delays,0.103,0.0,0
26,male,73379.05,6114.92,self_employed,3.1,6009.4,4938.73,10152.68,5492.29,business,36,2,2.7,0,1,consistent,0.222,3473.85,1
67,female,77881.97,6490.16,employed,3.2,0.0,4926.62,8549.9,31574.83,business,12,2,45.0,0,1,minor_delays,0.508,0.0,1
27,female,50710.79,4225.9,student,5.2,15891.05,3076.1,2990.72,17254.83,personal,12,3,4.0,0,0,irregular,0.209,12108.8,1
66,female,82550.23,6879.19,employed,5.8,22717.42,5181.46,1196.06,11432.31,business,36,0,43.1,0,0,minor_delays,0.356,18540.8,1
34,male,87469.22,7289.1,contract,4.0,2060.05,5624.02,9664.27,11095.66,debt_consolidation,60,3,12.3,0,1,consistent,0.295,780.53,1
25,male,95583.85,7965.32,employed,5.4,7351.31,6076.7,17257.78,5984.95,personal,60,4,0.2,0,1,consistent,0.436,2169.36,1
35,not_specified,108236.34,9019.7,contract,5.3,24083.85,6951.16,912.38,500.0,home,36,1,15.8,0,3,consistent,0.338,18492.86,1
